name,translation
"Messenger of the Winds","Mensageiro dos Ventos"
"Mirror of Second Sight / Reflection of Truth","Espelho da Segunda Visão / Reflexo da Verdade"
"Portrait of Passion","Retrato da Paixão"
"Return of the Heart","Retorno do Coração"
"Return of the Heart","Retorno do Coração"
"Rite of Marduk Slain and Risen","Rito de Marduk Morto e Ressurgido"
"Rite of Marduk Triumphant","Rito de Marduk Triunfante"
"Shaft of Belated Quiescence / Inevitable Judgment","Haste da Quietude Tardia / Julgamento Inevitável"
"Sire Impotent, The","O Progenitor Impotente"
"Splinter Servant / Wooden Scarab","Servo Fragmentado / Escaravelho de Madeira"
Tamimah,Tamimah
"Touch of Nightshade, A / Haqim’s Disfavor","Um Toque de Beladona / Desfavor de Haqim"
"Ward (and Warding Circle) vs. Cainite/Kindred","Guarda (e Círculo de Proteção) contra Cainitas/Kindred"
"Ward (and Warding Circle) vs. Lupines","Guarda (e Círculo de Proteção) contra Lupinos"
"Words of Undoing","Palavras de Desfazimento"
"Astral Portent","Presságio Astral"
"Enchant Talisman / Craft Foci","Encantar Talismã / Forjar Foco"
"Expel the Dark Humors","Expelir os Humores Sombrios"
"From Marduk's Throat","Da Garganta de Marduk"
"Healing Blood","Sangue Curativo"
"Lesser Trigger","Gatilho Menor"
"Lilith's Vengeance","Vingança de Lilith"
"Rite of Marduk Slain and Risen","Rito de Marduk Morto e Ressurgido"
"Samira’a Kihanah","Samira'a Kihanah"
"Seeing with the Skies Eyes","Vendo com os Olhos do Céu"
"Seeing With the Sky's Eyes","Vendo com os Olhos do Céu"
"Severed Hand / Tithe to Law","Mão Decepada / Dízimo à Lei"
"Stone of the True Form","Pedra da Forma Verdadeira"
"Strength in Wisdom","Força na Sabedoria"
"Ward (and Warding Circle) vs. Demons","Guarda (e Círculo de Proteção) contra Demônios"
"Ward (and Warding Circle) vs. Fae","Guarda (e Círculo de Proteção) contra as Fadas"
"Ward (and Warding Circle) vs. Ghosts","Guarda (e Círculo de Proteção) contra Fantasmas"
"Ward (and Warding Circle) vs. Spirits","Guarda (e Círculo de Proteção) contra Espíritos"
"Ward Against Djinn","Guarda contra Djins"
"Dampen the Keening","Abafar o Pranto"
"Evade Curse","Evadir Maldição"
"From Marduk's Throat","Da Garganta de Marduk"
"Jacob's Kiss","Beijo de Jacó"
"Occlude the Western Road","Ocluir a Estrada Ocidental"
"Rebirth in the Light of Haqim","Renascimento à Luz de Haqim"
"Turn Back the Skies","Reverter os Céus"
"Defense of the Sacred Haven","Defesa do Refúgio Sagrado"
"Engaging the Vessel of Transference","Ativando o Recipiente de Transferência"
"Enhancing the Curse","Fortalecendo a Maldição"
Jinx,Azar
"Protect the Tomb","Proteger o Túmulo"
"Sanguineous Phial","Frasco Sanguíneo"
"The Open Passage","A Passagem Aberta"
"Ward (and Warding Circle) vs. Ghouls","Guarda (e Círculo de Proteção) contra Carniçais"
"Ward Magic","Guarda contra Magia"
"Whispers of the Ghost","Sussurros do Fantasma"
"Cleansing of the Flesh","Purificação da Carne"
"Craft Dream Catcher","Forjar Capturador de Sonhos"
"Curse of the Outcast","Maldição do Pária"
"Incorporeal Passage","Passagem Incorpórea"
"Major Creation","Criação Maior"
"Mirror of Second Sight","Espelho da Segunda Visão"
"Ward (and Warding Circle) vs. Cainite/Kindred","Guarda (e Círculo de Proteção) contra Cainitas/Kindred"
"Enchant Talisman","Encantar Talismã"
"Harmonize Building","Harmonizar Edifício"
"Ward (and Warding Circle) vs. Ghosts","Guarda (e Círculo de Proteção) contra Fantasmas"
"Ward (and Warding Circle) vs. Spirits","Guarda (e Círculo de Proteção) contra Espíritos"
CCTV,CFTV
"Self-Executing File","Arquivo Autoexecutável"
"Non-Disclosure Clause","Cláusula de Confidencialidade"
Telecommunication,Telecomunicação
"Ghost in the System","Fantasma no Sistema"
"Alter Blood*","Alterar o Sangue*"
"Ascension of the Blood","Ascensão do Sangue"
"Banish Big Brother","Banir o Grande Irmão"
"Banish Big Brother","Banir o Grande Irmão"
"Bind the Accusing Tongue","Vincular a Língua Acusadora"
"Bind the Accusing Tongue","Vincular a Língua Acusadora"
"Blood into Water","Sangue em Água"
"Blood into Water","Sangue em Água"
"Blood into Water","Sangue em Água"
"Blood Mastery","Maestria do Sangue"
"Blood Mastery","Maestria do Sangue"
"Blood Mastery","Maestria do Sangue"
"Blood Mead","Hidromel de Sangue"
"Blood Mead","Hidromel de Sangue"
"Blood Rush","Ímpeto do Sangue"
"Blood Rush","Ímpeto do Sangue"
"Blood Test* (T)","Teste de Sangue* (T)"
"Blood Walk","Caminhada do Sangue"
"Blood Walk","Caminhada do Sangue"
Brand,Marca
Brand,Marca
"Brand of the Paramour","Marca da Amante"
"Brand of the Paramour","Marca da Amante"
"Bring Forth the Light Within*","Trazer à Tona a Luz Interior*"
"Bureaucratic Condemnation","Condenação Burocrática"
"Bureaucratic Condemnation (T)","Condenação Burocrática (T)"
"Burning Blade","Lâmina Flamejante"
"Burning Blade","Lâmina Flamejante"
"Calling the Restless Spirit","Chamando o Espírito Inquieto"
"Calling the Restless Spirit","Chamando o Espírito Inquieto"
"Chairs of Water*","Cadeiras de Água*"
"Chime of the Unseen Spirits","Sino dos Espíritos Invisíveis"
"Chime of Unseen Spirits","Sino dos Espíritos Invisíveis"
"Cloak of Blood","Manto de Sangue"
"Cloak of Blood (T)","Manto de Sangue (T)"
"Commune with Cainite","Comunhão com o Cainita"
"Commune with Kindred Bond Mate","Comunhão com o Parceiro de Vínculo Kindred"
"Communicate with Kindred Bond Mate","Comunicar com o Parceiro de Vínculo Kindred"
"Communicate with Kindred Sire","Comunicar com o Progenitor Kindred"
"Communicate with Kindred Sire (Speak with Kindred Sire)","Comunicar com o Progenitor Kindred (Falar com o Progenitor Kindred)"
Confess,Confessar
Confess,Confessar
"Counting Coup","Contando Golpes de Honra"
"Counting Coup","Contando Golpes de Honra"
"Craft Bloodstone","Forjar Heliotrópio"
"Craft Bloodstone","Forjar Heliotrópio"
"Craft Bloodstone","Forjar Heliotrópio"
"Crimson Sentinel","Sentinela Carmesim"
"Crimson Sentinel","Sentinela Carmesim"
"Decrypt Missive (T)","Decifrar Mensagem (T)"
"Dedicate the Chantry","Dedicar a Capela"
"Dedicate the Chantry (T)","Dedicar a Capela (T)"
"Defense of the Sacred Haven","Defesa do Refúgio Sagrado"
"Defense of the Sacred Haven","Defesa do Refúgio Sagrado"
"Deflection of the Wooden Doom","Desviar a Perdição de Madeira"
"Deflection of the Wooden Doom","Desviar a Perdição de Madeira"
"Deny the Intruder","Negar o Intruso"
"Deny the Intruder","Negar o Intruso"
"Detect Authority","Detectar Autoridade"
"Devil’s Touch","Toque do Diabo"
"Devil’s Touch","Toque do Diabo"
"Domino of Life","Dominó da Vida"
"Dominoe of Life","Dominó da Vida"
"Donning the Mask of Shadows","Vestindo a Máscara das Sombras"
"Donning the Mask of Shadows","Vestindo a Máscara das Sombras"
"Encrypt Missive","Criptografar Mensagem"
"Encrypt Missive","Criptografar Mensagem"
"Encrypt Missive","Criptografar Mensagem"
"Engaging the Vessel of Transference","Ativando o Recipiente de Transferência"
"Engaging the Vessel of Transference","Ativando o Recipiente de Transferência"
"Enhancing the Curse","Fortalecendo a Maldição"
"Enhancing the Curse","Fortalecendo a Maldição"
"Epistula Phasma*","Epistula Phasma*"
"Ex Libris*","Ex Libris*"
"Expedient Paperwork","Papelada Expedita"
"Expedient Paperwork (T)","Papelada Expedita (T)"
Extinguish,Extinguir
Extinguish,Extinguir
Extinguish,Extinguir
"Extreme Care*","Cuidado Extremo*"
"Eyes of Babel","Olhos de Babel"
"Eyes of Babel","Olhos de Babel"
"Eyes of the Nighthawk","Olhos do Falcão Noturno"
"Eyes of the Nighthawk","Olhos do Falcão Noturno"
"Father of Mine*","Meu Pai*"
Flatline,"Linha Reta"
Flatline,"Linha Reta"
"Illuminate the Trail of Prey","Iluminar a Trilha da Presa"
"Illuminate the Trail of Prey","Iluminar a Trilha da Presa"
"Illusion of Peaceful Death","Ilusão da Morte Pacífica"
"Imp’s Affliction, The","A Aflição do Diabrete"
"Imp’s Affliction, The","A Aflição do Diabrete"
"Impassable Trail","Trilha Intransponível"
"Impassible Trail","Trilha Intransponível"
"Impressive Visage","Semblante Impressionante"
"Impressive Visage","Semblante Impressionante"
"Impressive Visage (T)","Semblante Impressionante (T)"
"Incantation of the Shepherd","Encantamento do Pastor"
Inscription,Inscrição
Inscription,Inscrição
"Iron Body","Corpo de Ferro"
"Iron Body","Corpo de Ferro"
Jinx,Azar
Jinx,Azar
"Jinx, The","O Azar"
"Learning the Mind Enslumbered","Aprendendo a Mente Adormecida"
"Learning the Mind Enslumbered","Aprendendo a Mente Adormecida"
"Learning the Mind Enslumbered","Aprendendo a Mente Adormecida"
"Luminous Vitae","Vitae Luminosa"
"Luminous Vitae","Vitae Luminosa"
"Machine Blitz","Blitz da Máquina"
"Machine Blitz","Blitz da Máquina"
"Mourning Life Curse","Maldição da Vida em Luto"
"Mourning Life Curse","Maldição da Vida em Luto"
"Mundatis Locus (Cleanse the Room)* (T)","Mundatis Locus (Purificar o Aposento)* (T)"
"Obscure the Malice","Obscurecer a Malícia"
"Obscure the Malice (T)","Obscurecer a Malícia (T)"
"Oinos of Dionysus","Vinho de Dioniso"
"Open Passage, The","A Passagem Aberta"
"Open Passage, The","A Passagem Aberta"
"Power of the Invisible Flame","Poder da Chama Invisível"
"Power of the Invisible Flame","Poder da Chama Invisível"
Preserve,Preservar
Preserve,Preservar
"Preserve Blood","Preservar o Sangue"
"Preserve Blood","Preservar o Sangue"
"Principal Focus of Vitae Infusion","Foco Principal da Infusão de Vitae"
"Principle Focus of Vitae Infusion","Foco Principal da Infusão de Vitae"
"Purge the Inner Demon","Expurgar o Demônio Interior"
"Purge the Inner Demon","Expurgar o Demônio Interior"
"Purify Blood","Purificar o Sangue"
"Purify Blood","Purificar o Sangue"
"Purify Blood","Purificar o Sangue"
"Purity of Flesh","Pureza da Carne"
"Purity of the Flesh","Pureza da Carne"
"Rebirth of Mortal Vanity","Renascimento da Vaidade Mortal"
"Rebirth of Mortal Vanity","Renascimento da Vaidade Mortal"
"Recure of the Homeland","Recura da Terra Natal"
"Recure the Homeland","Recurar a Terra Natal"
Repossession*,Reapossamento*
"Restore the Etiolated Quintessence* (T)","Restaurar a Quintessência Etiolada* (T)"
"Rite of Introduction","Rito de Apresentação"
"Rite of Introduction","Rito de Apresentação"
"Rite of Introduction (T)","Rito de Apresentação (T)"
"Rite of the Vanishing Blemish*","Rito da Mácula Desvanecente*"
"Ritual’s Recognition","Reconhecimento do Ritual"
"Ritual’s Recognition","Reconhecimento do Ritual"
"Rotten Wood","Madeira Podre"
"Rotten Wood Basic / R3 LotN, p 105","Madeira Podre"
"Sanguine Assistant","Assistente Sanguíneo"
"Sanguine Assistant","Assistente Sanguíneo"
"Sanguineous Phial","Frasco Sanguíneo"
"Sanguineous Phial","Frasco Sanguíneo"
"Sanguinous Phail","Frasco Sanguíneo"
"Scent of Lupine’s Passing","Cheiro da Passagem do Lupino"
"Scent of the Lupine’s Passing","Cheiro da Passagem do Lupino"
"Scribe, The","O Escriba"
"Scribe, The","O Escriba"
"Seal Egress","Selar a Saída"
"Seal Egress","Selar a Saída"
"Sense the Mystical","Perceber o Místico"
"Sense the Mystical","Perceber o Místico"
"Sense the Mystical","Perceber o Místico"
"Serenading the Kami","Serenata para os Kami"
"Serenading the Kami","Serenata para os Kami"
"Shape of the Familiar*","Forma do Familiar*"
"Sigil of Authority","Sigilo de Autoridade"
"Sigil of Authority","Sigilo de Autoridade"
"Steps of the Terrified","Passos do Aterrorizado"
"Steps of the Terrified","Passos do Aterrorizado"
"Summon the Guardian Spirit","Invocar o Espírito Guardião"
"Summon the Guardian Spirit","Invocar o Espírito Guardião"
"Transmutable Imagery*","Imagética Transmutável*"
"Transubstantiation of Humors","Transubstanciação dos Humores"
Trima,Trima
Trima,Trima
"True Sight","Visão Verdadeira"
"True Sight (T)","Visão Verdadeira (T)"
"Unraveling Arcana’s Coil* (T)","Desvendando a Espiral Arcana* (T)"
"Veils of Kirophet, The (T)","Os Véus de Kirophet (T)"
"Vistas of the Mind","Vistas da Mente"
"Vistas of the Mind","Vistas da Mente"
"Vitality Hack","Golpe de Vitalidade"
"Vitality Hack","Golpe de Vitalidade"
"Wake with Evening’s Freshness","Despertar com o Frescor do Entardecer"
"Wake with the Evening’s Freshness","Despertar com o Frescor do Entardecer"
"Walkin’s Purity of the Flesh*","Pureza da Carne de Walkin*"
"Ward vs. Ghouls","Guarda contra Carniçais"
"Warding Circle vs. Ghouls","Círculo de Proteção contra Carniçais"
"Whispers of the Ghost","Sussurros do Fantasma"
"Whispers of the Ghost","Sussurros do Fantasma"
"Whispers of the Ghost","Sussurros do Fantasma"
"Widow’s Spite","Despeito da Viúva"
"Widow’s Spite","Despeito da Viúva"
"Will o’ the Wisp",Fogo-Fátuo
"Will o’ the Wisp",Fogo-Fátuo
"Witness of Whispers","Testemunha dos Sussurros"
"Amulet of False Aura*","Amuleto de Aura Falsa*"
"Amulet of Mnemosyne (T)","Amuleto de Mnemosine (T)"
"Animated Assistants","Assistentes Animados"
"Animated Weapon","Arma Animada"
"Awakening the Verdant Thorn (T)","Despertar o Espinho Verdejante (T)"
"Beacon of the Self","Farol do Eu"
"Bestow the Way* (T)","Conceder o Caminho* (T)"
"Bind the Familiar (T)","Vincular o Familiar (T)"
"Bind the Host*","Vincular o Hospedeiro*"
"Binding the Beast","Vinculando a Besta"
"Bladed Hands","Mãos Laminadas"
"Blazing Shaft","Haste Flamejante"
"Blood Allergy","Alergia ao Sangue"
"Blood Certamen (T)","Certame de Sangue (T)"
"Bone of Lies","Osso das Mentiras"
"Bottled Voice","Voz Engarrafada"
"Brotherhood of the Cup (T)","Irmandade do Cálice (T)"
"Candle of Haunting","Vela da Assombração"
"Cleansing of the Flesh","Purificação da Carne"
"Clinging of the Insect","Aderência do Inseto"
"Consecration of the Sanctum (T)","Consagração do Santuário (T)"
"Craft Dreamcatcher","Forjar Capturador de Sonhos"
"Create Corpse Minion","Criar Lacaio Cadáver"
"Curse Belated","Maldição Tardia"
"Dante’s Urban Legend","Lenda Urbana de Dante"
"Deny the Sun’s Weight*","Negar o Peso do Sol*"
"Detect the Hidden Observer","Detectar o Observador Oculto"
"Domum Tersus (Cleanse the Home)* (T)","Domum Tersus (Purificar o Lar)* (T)"
"Draught of the Earth’s Blood","Poção do Sangue da Terra"
"Eldritch Glimmer","Brilho Estranho"
"Empathetic Jar*","Jarro Empático*"
"Eyes of the Chaotic Past*","Olhos do Passado Caótico*"
"Eyes of the Past","Olhos do Passado"
"Fire in the Blood","Fogo no Sangue"
Firewalker,"Andarilho do Fogo"
"Flesh of the Fiery Touch","Carne do Toque Flamejante"
"Framing, The","A Incriminação"
"Friends of the Trees","Amigos das Árvores"
"Gentle Mind","Mente Gentil"
"Ghost Walls*","Paredes Fantasmas*"
"Haunted House","Casa Assombrada"
"Haunting, The","A Assombração"
"Heart of Stone","Coração de Pedra"
"Hell’s Calling","Chamado do Inferno"
"Illusion of Peaceful Death","Ilusão da Morte Pacífica"
"Incorporeal Passage","Passagem Incorpórea"
"Inferm Inert","Enfermo Inerte"
"Inherited Affinity (T)","Afinidade Herdada (T)"
"Innocence of the Child’s Heart (T)","Inocência do Coração da Criança (T)"
"Iron Mind","Mente de Ferro"
"Keening of the Banshee","Lamento da Banshee"
"Knowledge of Childe’s Peril*","Conhecimento do Perigo da Prole*"
"Lighting Rod*",Para-raios*
"Lorem Ipsum Reficere (Rebuild the Room)* (T)","Lorem Ipsum Reficere (Reconstruir o Aposento)* (T)"
"Major Creation","Criação Maior"
"Mark of Amaranth","Marca do Amaranto"
"Master of My Domain*","Senhor do Meu Domínio*"
"Mirror of the Second Sight","Espelho da Segunda Visão"
"Mirror Walk","Caminhada do Espelho"
"Pavis of the Foul Presence (T)","Pavês da Presença Vil (T)"
"Peace of the Dead (T)","Paz dos Mortos (T)"
"Power of the Pyramid (T)","Poder da Pirâmide (T)"
"Preservation of the Sanguine Heart","Preservação do Coração Sanguíneo"
"Protean Curse","Maldição Proteana"
"Puissant Shield","Escudo Poderoso"
"Quicksilver Eel","Enguia de Mercúrio"
"Raven Watcher (T)","Vigia Corvo (T)"
"Refresh the Wearied Mind*","Refrescar a Mente Cansada*"
"Rend the Mind","Dilacerar a Mente"
"Rending Sweet Earth","Dilacerando a Doce Terra"
"Respect of the Animals","Respeito dos Animais"
"Return the Heart","Devolver o Coração"
"Rhumer’s Aggregate Argot*(T)","Argot Agregado de Rhumer*(T)"
"Ritual of Darkness* (T)","Ritual das Trevas* (T)"
"Rutor’s Hands","Mãos de Rutor"
"Sanguine Loadstone","Magnetita Sanguínea"
"Sanguine Trail","Trilha Sanguínea"
Scry,Escrutinar
"Scry the Hearthstone (T)","Escrutinar a Pedra do Lar (T)"
"Serenity of the Heart’s Blood*","Serenidade do Sangue do Coração*"
"Shaft of Belated Quiescence (T)","Haste da Quietude Tardia (T)"
"Sight of the Dead*","Visão dos Mortos*"
"Soul of the Homunculi (T)","Alma dos Homúnculos (T)"
"Soul Yoke (T)","Jugo da Alma (T)"
"Splinter Servant","Servo Fragmentado"
"Steps of Silence*","Passos do Silêncio*"
"Stolen Kisses","Beijos Roubados"
"Summon Blood Imp","Invocar Diabrete de Sangue"
"Summon Mischievous Spirit","Invocar Espírito Travesso"
"Suspension of Incantation","Suspensão do Encantamento"
Telecommunication,Telecomunicação
"Touch of Nightshade","Toque de Beladona"
"Track the Transgressor (T)","Rastrear o Transgressor (T)"
"Translocation of the Vessel","Translocação do Recipiente"
"Transubstantiation of the Seven (T)","Transubstanciação dos Sete (T)"
"Unseen Change","Mudança Invisível"
"Unweave Ritual (T)","Desmanchar Ritual (T)"
"Vigil of the Stone Guardian","Vigília do Guardião de Pedra"
"Ward Magic","Guarda contra Magia"
"Ward vs . Cathayans","Guarda contra Cathayans"
"Ward vs . Celestial Beings","Guarda contra Seres Celestiais"
"Ward vs . Fae","Guarda contra as Fadas"
"Ward vs . Lupines","Guarda contra Lupinos"
"Ward vs . Vitae","Guarda contra Vitae"
"Ward vs. Kindred","Guarda contra Kindred"
"Warding Circle vs. Kindred","Círculo de Proteção contra Kindred"
"Warding Circle vs. Lupines","Círculo de Proteção contra Lupinos"
"Watcher, The","O Vigia"
"Wielding the Spear of Damnation","Empunhando a Lança da Danação"
"Wizard’s Gold*","Ouro do Mago*"
"Writ of Protected Passage","Mandado de Passagem Protegida"
"A Touch of Nightshade","Um Toque de Beladona"
"A Touch of Nightshade","Um Toque de Beladona"
"Amulet of Mnemosyne","Amuleto de Mnemosine"
"Beacon of the Self","Farol do Eu"
"Binding the Beast","Vinculando a Besta"
"Bladed Hands","Mãos Laminadas"
"Blood Allergy","Alergia ao Sangue"
"Blood Certamen","Certame de Sangue"
"Bone of Lies","Osso das Mentiras"
"Bottled Voice","Voz Engarrafada"
"Brotherhood of the Cup","Irmandade do Cálice"
"Cleansing of the Flesh","Purificação da Carne"
"Clinging of the Insect","Aderência do Inseto"
"Craft Dream Catcher","Forjar Capturador de Sonhos"
"Create Corpse Minion","Criar Lacaio Cadáver"
"Curse Belated, The","A Maldição Tardia"
"Curse Belated, The","A Maldição Tardia"
"Dante’s Urban Legend","Lenda Urbana de Dante"
"Detect the Hidden Observer","Detectar o Observador Oculto"
"Eldritch Glimmer","Brilho Estranho"
"Eyes of the Past","Olhos do Passado"
"Fire in the Blood","Fogo no Sangue"
Firewalker,"Andarilho do Fogo"
"Flesh of the Firey Touch","Carne do Toque Flamejante"
"Framing, The","A Incriminação"
"Friend of the Trees","Amigo das Árvores"
"Gentle Mind","Mente Gentil"
"Haunted House","Casa Assombrada"
"Haunting, the","a assombração"
"Heart of Stone","Coração de Pedra"
"Hell’s Calling","Chamado do Inferno"
"Illusion of Peaceful Death","Ilusão da Morte Pacífica"
"Illusion of Peacful Death","Ilusão da Morte Pacífica"
"Incorporeal Passage","Passagem Incorpórea"
"Infirm Inert","Enfermo Inerte"
"Infirm Inert","Enfermo Inerte"
"Inherited Affinity","Afinidade Herdada"
"Innocence of the Child's Heart","Inocência do Coração da Criança"
"Innocence of the Child’s Heart","Inocência do Coração da Criança"
Inscription,Inscrição
"Iron Mind","Mente de Ferro"
"Keening of the Banshee","Lamento da Banshee"
"Major Creation","Criação Maior"
"Mark of Amaranth","Marca do Amaranto"
"Mirror of Second Sight","Espelho da Segunda Visão"
"Mirror Walk","Caminhada do Espelho"
"Mirror Walk","Caminhada do Espelho"
"Pavis of Foul Presence","Pavês da Presença Vil"
"Power of the Pyramid","Poder da Pirâmide"
"Preservation of Sanguine Heart","Preservação do Coração Sanguíneo"
"Protean Curse","Maldição Proteana"
"Rend the Mind","Dilacerar a Mente"
"Rending Sweet Earth","Dilacerando a Doce Terra"
"Respect of the Animals","Respeito dos Animais"
"Return of the Heart","Retorno do Coração"
"Rutor's Hands","Mãos de Rutor"
"Rutor’s Hands","Mãos de Rutor"
"Sanguine Trail","Trilha Sanguínea"
Scry,Escrutinar
Scry,Escrutinar
"Shaft of Belated Quiescence","Haste da Quietude Tardia"
"Soul of the Homonculi","Alma dos Homúnculos"
"Soul of the Homunculi","Alma dos Homúnculos"
"Soul of the Homunculi","Alma dos Homúnculos"
"Splinter Servant","Servo Fragmentado"
"Stolen Kisses","Beijos Roubados"
"Stolen Kisses","Beijos Roubados"
"Summon Mischievous Spirit","Invocar Espírito Travesso"
"Summon the Blood Imp","Invocar o Diabrete de Sangue"
"Tansubstantiation of Seven","Transubstanciação dos Sete"
Telecommunication,Telecomunicação
"The Bottled Voice","A Voz Engarrafada"
"Touch of Nightshade, A","Um Toque de Beladona"
"Track Transgressor","Rastrear o Transgressor"
"Track Transgressor","Rastrear o Transgressor"
"Translocation of the Vessel","Translocação do Recipiente"
"Transubstantiation of the Seven","Transubstanciação dos Sete"
"Unseen Change","Mudança Invisível"
"Unweave Ritual","Desmanchar Ritual"
"Unweave Ritual","Desmanchar Ritual"
"Vigil of the Stone Guardian","Vigília do Guardião de Pedra"
"Ward (and Warding Circle) vs. Cainite/Kindred","Guarda (e Círculo de Proteção) contra Cainitas/Kindred"
"Ward (and Warding Circle) vs. Fae","Guarda (e Círculo de Proteção) contra as Fadas"
"Ward (and Warding Circle) vs. Lupines","Guarda (e Círculo de Proteção) contra Lupinos"
"Ward Magic","Guarda contra Magia"
"Ward Versus Cathayans","Guarda contra Cathayans"
"Ward vs. Vitae","Guarda contra Vitae"
"Ward vs. Vitae","Guarda contra Vitae"
"Watcher, The","O Vigia"
"Writ of Protected Passage","Mandado de Passagem Protegida"
"Abandon the Fetters","Abandonar as Amarras"
"Abandon the Fetters of Blood (T)","Abandonar as Amarras do Sangue (T)"
"Abandon the Fetters of the Blood","Abandonar as Amarras do Sangue"
"Asymmetrical Reproduction","Reprodução Assimétrica"
"Asymmetrical Reproduction","Reprodução Assimétrica"
"Blood Contract","Contrato de Sangue"
"Blood Contract","Contrato de Sangue"
"Chaining the Beast of Hell*","Acorrentando a Besta do Inferno*"
"Charoum’s Stone of Exile*","Pedra do Exílio de Charoum*"
"Cobra’s Favor","Favor da Cobra"
"Cobra’s Favor","Favor da Cobra"
"Cobra’s Favor","Favor da Cobra"
"Court of Hallowed Truth","Corte da Verdade Sagrada"
"Court of Hallowed Truth","Corte da Verdade Sagrada"
"Court of Hallowed Truth","Corte da Verdade Sagrada"
"Craft Spirit Bloodstone*","Forjar Heliotrópio Espiritual*"
"Create Demon Bound","Criar Vínculo Demoníaco"
"Create Demonbound (T)","Criar Vínculo Demoníaco (T)"
"Create Razor Bat","Criar Morcego Navalha"
"Create Razor Bat (T)","Criar Morcego Navalha (T)"
"Create Stone Dog","Criar Cão de Pedra"
"Create Stone Dog (T)","Criar Cão de Pedra (T)"
"Curse of Clytaemnestra","Maldição de Clitemnestra"
"Curse of Clytemnestra","Maldição de Clitemnestra"
"Dedicate Haven","Dedicar Refúgio"
"Detect Authority","Detectar Autoridade"
"Diamond’s Doom*","Perdição do Diamante*"
Dominion,Domínio
Dominion,Domínio
"Enchant Talisman","Encantar Talismã"
"Enchant Talisman (T)","Encantar Talismã (T)"
"Escape to a True Friend","Fuga para um Amigo Verdadeiro"
"Escape to a True Haven","Fuga para um Refúgio Verdadeiro"
"Escape to True Friend","Fuga para um Amigo Verdadeiro"
"Eyes of the Beast","Olhos da Besta"
"Eyes of the Beast","Olhos da Besta"
"For the protection of a Chantry by Spiritual Essence*","Para a Proteção de uma Capela pela Essência Espiritual*"
"Ghost in the System","Fantasma no Sistema"
"Ghost in the System","Fantasma no Sistema"
"Hangman’s Jig*","Dança do Carrasco*"
"Harmonize Building","Harmonizar Edifício"
"Harmonize Building (T)","Harmonizar Edifício (T)"
"Import Item*","Importar Item*"
"Invisible Chains of Binding","Correntes Invisíveis de Vínculo"
"Invisible Chains of Binding","Correntes Invisíveis de Vínculo"
"Lesser Trigger","Gatilho Menor"
"Lion Heart","Coração de Leão"
"Lion Heart","Coração de Leão"
"Magic Mirror* (T)","Espelho Mágico* (T)"
Mindcrawler,"Rastejador Mental"
Mindcrawler,"Rastejador Mental"
"Mine for Keeps*","Meu para Sempre*"
"Mirror Attunement*","Sintonia do Espelho*"
"Mirror Prison","Prisão do Espelho"
"Mirror Prison","Prisão do Espelho"
"Nectar of the Bitter Rose","Néctar da Rosa Amarga"
"Nectar of the Bitter Rose","Néctar da Rosa Amarga"
"Nectar of the Bitter Rose (T)","Néctar da Rosa Amarga (T)"
"Night of the Red Heart","Noite do Coração Vermelho"
"Night of the Red Heart","Noite do Coração Vermelho"
"Obliterate the Battlements","Obliterar as Muralhas"
"One Mind of the Covens","Uma Mente dos Covis"
"One Mind of the Covens (T)","Uma Mente dos Covis (T)"
"One Two One*","Um Dois Um*"
"Paper Flesh","Carne de Papel"
"Paper Flesh","Carne de Papel"
"Ravening Walls of Ceoris (T)","Muralhas Vorazes de Ceoris (T)"
"Return the Host*","Devolver o Hospedeiro*"
"Revertere In Domum (Restore the Home)* (T)","Revertere In Domum (Restaurar o Lar)* (T)"
Sanctuary,Santuário
Sanctuary,Santuário
"Sculpting the Perfect Servant","Esculpindo o Servo Perfeito"
"Sculpting the Perfect Servant","Esculpindo o Servo Perfeito"
"Severed Hand","Mão Decepada"
"Severed Hand","Mão Decepada"
"Severed Hand","Mão Decepada"
"Spirit of Torment","Espírito do Tormento"
"Spirit of Torment","Espírito do Tormento"
"Stone of the True Form","Pedra da Forma Verdadeira"
"Stone of the True Form","Pedra da Forma Verdadeira"
"Stone of the True Form","Pedra da Forma Verdadeira"
"Stone Slumber","Sono de Pedra"
"Stone Slumber","Sono de Pedra"
"Take the Essence of Hell*","Tomar a Essência do Inferno*"
"Teleport to Safe Haven*","Teletransportar para Refúgio Seguro*"
"Thirst Unquenchable","Sede Insaciável"
"Thirst Unquenchable","Sede Insaciável"
"Tremere’s Bane*","Ruína dos Tremere*"
Trigger,Gatilho
"Umbra Walk","Caminhada na Umbra"
"Umbra Walk","Caminhada na Umbra"
"Unquenchable Flame of Mars","Chama Inextinguível de Marte"
"Verdant Blade (T)","Lâmina Verdejante (T)"
"Verdant Blade, The","A Lâmina Verdejante"
"Vires Acquirit Eundo","Vires Acquirit Eundo"
"Vires Acquirit Eundo (T)","Vires Acquirit Eundo (T)"
"Ward (and Warding Circle) vs. Demons","Guarda (e Círculo de Proteção) contra Demônios"
"Ward (and Warding Circle) vs. Ghosts","Guarda (e Círculo de Proteção) contra Fantasmas"
"Ward (and Warding Circle) vs. Spirits","Guarda (e Círculo de Proteção) contra Espíritos"
"Ward Circle vs. Ghosts","Círculo de Proteção contra Fantasmas"
"Ward Circle vs. Spirits","Círculo de Proteção contra Espíritos"
